,0,0,,
2235,0,0.42415595,-0.42415595,1
2236,0,0.4226147,-0.4226147,1
2237,0,0.42642248,-0.42642248,1
2238,0,0.42327386,-0.42327386,1
2239,0,0.432092,-0.432092,1
2240,0,0.4337747,-0.4337747,1
2241,0,0.4537182,-0.4537182,1
2242,0,0.4561902,-0.4561902,1
2243,0,0.46562257,-0.46562257,1
2244,1,0.6313839,0.3686161,1
2245,1,0.612979,0.387021,1
2246,1,0.57733077,0.42266923,1
2247,1,0.5701065,0.4298935,1
2248,1,0.5689898,0.4310102,1
2249,1,0.56563145,0.43436855,1
2250,1,0.54826057,0.45173943,1
2251,1,0.536222,0.463778,1
2252,1,0.52864885,0.47135115,1
2253,1,0.52850866,0.47149134,1
2254,1,0.51936173,0.48063827,1
2255,1,0.51655585,0.48344415,1
2256,1,0.5009364,0.4990636,1
2257,1,0.49106634,0.50893366,0
2258,1,0.49387345,0.50612655,0
2259,1,0.48421547,0.51578453,0
2260,1,0.4861793,0.5138207,0
2261,1,0.4806379,0.5193621,0
2262,1,0.48496187,0.51503813,0
2263,1,0.48249674,0.51750326,0
2264,1,0.4776797,0.5223203,0
2265,1,0.4858181,0.5141819,0
2266,1,0.47319487,0.52680513,0
2267,0,0.42656866,-0.42656866,1
2268,0,0.4194061,-0.4194061,1
2269,0,0.41857404,-0.41857404,1
2270,0,0.42420313,-0.42420313,1
2271,0,0.42603654,-0.42603654,1
2272,0,0.42679775,-0.42679775,1
2273,0,0.43857265,-0.43857265,1
2274,0,0.43871692,-0.43871692,1
2275,0,0.4384911,-0.4384911,1
2276,0,0.4392421,-0.4392421,1
2277,0,0.45057333,-0.45057333,1
2278,0,0.45348954,-0.45348954,1
2279,0,1,-1,1
2280,1,0.8636838,0.1363162,1
2281,1,0.6690065,0.3309935,1
2282,1,0.64205235,0.35794765,1
2283,1,0.61155957,0.38844043,1
2284,1,0.592431,0.407569,1
2285,1,0.56076634,0.43923366,1
2286,1,0.52615786,0.47384214,1
2287,1,0.51725537,0.48274463,1
2288,1,0.5210659,0.4789341,1
2289,1,0.5170852,0.4829148,1
2290,1,0.5112055,0.4887945,1
2291,1,0.49310806,0.50689194,0
2292,1,0.49688548,0.50311452,0
2293,1,0.48736396,0.51263604,0
2294,1,0.4918518,0.5081482,0
2295,1,0.48032877,0.51967123,0
2296,1,0.4794887,0.5205113,0
2297,1,0.47893667,0.52106333,0
2298,1,0.47548512,0.52451488,0
2299,0,0.4264283,-0.4264283,1
2300,0,0.42187136,-0.42187136,1
2301,0,0.42089462,-0.42089462,1
2302,0,0.421895,-0.421895,1
2303,0,0.4201097,-0.4201097,1
2304,0,0.42616844,-0.42616844,1
2305,0,0.42502528,-0.42502528,1
2306,0,0.42924547,-0.42924547,1
2307,0,0.43078008,-0.43078008,1
2308,0,0.42977136,-0.42977136,1
2309,0,0.44331804,-0.44331804,1
2310,0,0.44599342,-0.44599342,1
2311,0,0.4555387,-0.4555387,1
2312,0,0.46997708,-0.46997708,1
2313,1,0.75200915,0.24799085,1
2314,1,0.6640903,0.3359097,1
2315,1,0.65198356,0.34801644,1
2316,1,0.6415501,0.3584499,1
2317,1,0.6208515,0.3791485,1
2318,1,0.57880205,0.42119795,1
2319,1,0.58194375,0.41805625,1
2320,1,0.5516727,0.4483273,1
2321,1,0.54316163,0.45683837,1
2322,1,0.5435514,0.4564486,1
2323,1,0.5355555,0.4644445,1
2324,1,0.53900677,0.46099323,1
2325,1,0.52941966,0.47058034,1
2326,1,0.53405684,0.46594316,1
2327,1,0.5132322,0.4867678,1
2328,1,0.5138978,0.4861022,1
2329,1,0.52016735,0.47983265,1
2330,1,0.5130249,0.4869751,1
2331,1,0.51366234,0.48633766,1
2332,1,0.5043406,0.4956594,1
2333,1,0.49925515,0.50074485,0
2334,1,0.50157315,0.49842685,1
2335,1,0.49123508,0.50876492,0
2336,1,0.49435717,0.50564283,0
2337,1,0.49110842,0.50889158,0
2338,1,0.48863962,0.51136038,0
2339,1,0.48140323,0.51859677,0
2340,1,0.475159,0.524841,0
2341,0,0.42925066,-0.42925066,1
2342,0,0.4193117,-0.4193117,1
2343,0,0.4325936,-0.4325936,1
2344,0,0.42377707,-0.42377707,1
2345,0,0.42697883,-0.42697883,1
2346,0,0.42899084,-0.42899084,1
2347,0,0.4283066,-0.4283066,1
2348,0,0.42290795,-0.42290795,1
2349,0,0.4285394,-0.4285394,1
2350,0,0.42318764,-0.42318764,1
2351,0,0.4273698,-0.4273698,1
2352,0,0.42082173,-0.42082173,1
2353,0,0.423002,-0.423002,1
2354,0,0.4229581,-0.4229581,1
2355,0,0.429342,-0.429342,1
2356,0,0.4287055,-0.4287055,1
2357,0,0.4344849,-0.4344849,1
2358,0,0.43774933,-0.43774933,1
2359,0,0.44074154,-0.44074154,1
2360,0,0.44418114,-0.44418114,1
2361,0,0.45284703,-0.45284703,1
2362,1,0.61300004,0.38699996,1
2363,1,0.58998907,0.41001093,1
2364,1,0.568938,0.431062,1
2365,1,0.54809695,0.45190305,1
2366,1,0.54145235,0.45854765,1
2367,1,0.5363568,0.4636432,1
2368,1,0.5336332,0.4663668,1
2369,1,0.5320395,0.4679605,1
2370,1,0.5336327,0.4663673,1
2371,1,0.5245701,0.4754299,1
2372,1,0.5240505,0.4759495,1
2373,1,0.51268536,0.48731464,1
2374,1,0.51199603,0.48800397,1
2375,1,0.5156678,0.4843322,1
2376,1,0.51406026,0.48593974,1
2377,1,0.50630695,0.49369305,1
2378,1,0.50773734,0.49226266,1
2379,1,0.50602806,0.49397194,1
2380,1,0.5031628,0.4968372,1
2381,1,0.49836054,0.50163946,0
2382,1,0.49507925,0.50492075,0
2383,1,0.49584463,0.50415537,0
2384,1,0.4982768,0.5017232,0
2385,1,0.48494968,0.51505032,0
2386,0,0.4261838,-0.4261838,1
2387,0,0.4315341,-0.4315341,1
2388,0,0.42796186,-0.42796186,1
2389,0,0.41808453,-0.41808453,1
2390,0,0.42632776,-0.42632776,1
2391,0,0.42420298,-0.42420298,1
2392,0,0.42269135,-0.42269135,1
2393,0,0.42474288,-0.42474288,1
2394,0,0.42421544,-0.42421544,1
2395,0,0.42503476,-0.42503476,1
2396,0,0.42106012,-0.42106012,1
2397,0,0.4299754,-0.4299754,1
2398,0,0.42855808,-0.42855808,1
2399,0,0.4321739,-0.4321739,1
2400,0,0.4401221,-0.4401221,1
2401,0,0.44783887,-0.44783887,1
2402,0,0.45776758,-0.45776758,1
2403,0,0.46211958,-0.46211958,1
2404,1,0.7483734,0.2516266,1
2405,1,0.6348535,0.3651465,1
2406,1,0.58105266,0.41894734,1
2407,1,0.5523665,0.4476335,1
2408,1,0.55050385,0.44949615,1
2409,1,0.5441374,0.4558626,1
2410,1,0.53940076,0.46059924,1
2411,1,0.5380329,0.4619671,1
2412,1,0.5209776,0.4790224,1
2413,1,0.51409614,0.48590386,1
2414,1,0.5054694,0.4945306,1
2415,1,0.49731812,0.50268188,0
2416,1,0.49901196,0.50098804,0
2417,1,0.5025947,0.4974053,1
2418,1,0.49162495,0.50837505,0
2419,1,0.49126524,0.50873476,0
2420,1,0.4829204,0.5170796,0
2421,1,0.48558262,0.51441738,0
2422,1,0.47518423,0.52481577,0
2423,1,0.4777115,0.5222885,0
2424,1,0.4830712,0.5169288,0
2425,1,0.48133,0.51867,0
2426,0,0.4296425,-0.4296425,1
2427,0,1,-1,1
2428,0,0.42394307,-0.42394307,1
2429,0,0.4219149,-0.4219149,1
2430,0,0.4223073,-0.4223073,1
2431,0,0.4234749,-0.4234749,1
2432,0,0.421514,-0.421514,1
2433,0,0.4211194,-0.4211194,1
2434,0,0.42469537,-0.42469537,1
2435,0,0.42752245,-0.42752245,1
2436,0,0.42326313,-0.42326313,1
2437,0,0.43270436,-0.43270436,1
2438,0,0.4315181,-0.4315181,1
2439,0,0.42995065,-0.42995065,1
2440,0,0.43341035,-0.43341035,1
2441,0,0.4346478,-0.4346478,1
2442,0,0.44326335,-0.44326335,1
2443,0,0.4444888,-0.4444888,1
2444,0,0.4482354,-0.4482354,1
2445,0,0.45125008,-0.45125008,1
2446,0,0.45447353,-0.45447353,1
2447,0,0.46041507,-0.46041507,1
2448,0,1,-1,1
2449,1,0.58230877,0.41769123,1
2450,1,0.5862462,0.4137538,1
2451,1,0.5774299,0.4225701,1
2452,1,0.5762595,0.4237405,1
2453,1,0.5733982,0.4266018,1
2454,1,0.5379944,0.4620056,1
2455,1,0.51897573,0.48102427,1
2456,1,0.5185422,0.4814578,1
2457,1,0.5216118,0.4783882,1
2458,1,0.5123388,0.4876612,1
2459,1,0.51230425,0.48769575,1
2460,1,0.50845253,0.49154747,1
2461,1,0.50131446,0.49868554,1
2462,1,0.5050432,0.4949568,1
2463,1,0.49073014,0.50926986,0
2464,1,0.49133855,0.50866145,0
2465,1,0.490571,0.509429,0
2466,1,0.48735347,0.51264653,0
2467,1,0.48149678,0.51850322,0
2468,1,0.48400941,0.51599059,0
2469,1,0.47978842,0.52021158,0
2470,0,0.42391595,-0.42391595,1
2471,0,0.4249653,-0.4249653,1
2472,0,0.4221069,-0.4221069,1
2473,0,0.42884356,-0.42884356,1
2474,0,0.4198008,-0.4198008,1
2475,0,0.42584056,-0.42584056,1
2476,0,0.4287224,-0.4287224,1
2477,0,0.42134953,-0.42134953,1
2478,0,0.42591023,-0.42591023,1
2479,0,0.4288289,-0.4288289,1
2480,0,0.43631443,-0.43631443,1
2481,0,0.43714225,-0.43714225,1
2482,0,0.44311064,-0.44311064,1
2483,0,0.45040414,-0.45040414,1
2484,1,0.6949194,0.3050806,1
2485,1,0.68708515,0.31291485,1
2486,1,0.5816444,0.4183556,1
2487,1,0.5345621,0.4654379,1
2488,1,0.5165699,0.4834301,1
2489,1,0.51299685,0.48700315,1
2490,1,0.50641733,0.49358267,1
2491,1,0.51022506,0.48977494,1
2492,1,0.5097116,0.4902884,1
2493,1,0.49551213,0.50448787,0
2494,1,0.49829423,0.50170577,0
2495,1,0.4919031,0.5080969,0
2496,1,0.48666173,0.51333827,0
2497,1,0.48380536,0.51619464,0
2498,1,0.48654428,0.51345572,0
2499,1,0.48252267,0.51747733,0
2500,1,0.47956678,0.52043322,0
2501,1,0.48129335,0.51870665,0
2502,0,0.43133754,-0.43133754,1
2503,0,0.4206829,-0.4206829,1
2504,0,0.42111623,-0.42111623,1
2505,0,0.42418745,-0.42418745,1
2506,0,0.41970983,-0.41970983,1
2507,0,0.42347735,-0.42347735,1
2508,0,0.42199272,-0.42199272,1
2509,0,0.42663956,-0.42663956,1
2510,0,0.43144304,-0.43144304,1
2511,0,0.4338923,-0.4338923,1
2512,0,0.4372523,-0.4372523,1
2513,0,0.4386304,-0.4386304,1
2514,0,0.44961986,-0.44961986,1
2515,0,0.4525409,-0.4525409,1
2516,1,0.6937013,0.3062987,1
2517,1,0.59184414,0.40815586,1
2518,1,0.5855069,0.4144931,1
2519,1,0.5819951,0.4180049,1
2520,1,0.56313074,0.43686926,1
2521,1,0.5534032,0.4465968,1
2522,1,0.53363156,0.46636844,1
2523,1,0.5309933,0.4690067,1
2524,1,0.5354539,0.4645461,1
2525,1,0.53247106,0.46752894,1
2526,1,0.52025896,0.47974104,1
2527,1,0.5222426,0.4777574,1
2528,1,0.5154386,0.4845614,1
2529,1,0.49728715,0.50271285,0
2530,1,0.49482924,0.50517076,0
2531,1,0.49135974,0.50864026,0
2532,1,0.4899334,0.5100666,0
2533,1,0.49163347,0.50836653,0
2534,1,0.48849592,0.51150408,0
2535,1,0.48613235,0.51386765,0
2536,1,0.47953078,0.52046922,0
2537,0,0.43115258,-0.43115258,1
2538,0,0.4302954,-0.4302954,1
2539,0,0.42457783,-0.42457783,1
2540,0,0.42385522,-0.42385522,1
2541,0,0.42629793,-0.42629793,1
2542,0,0.4301157,-0.4301157,1
2543,0,0.4238942,-0.4238942,1
2544,0,0.42173237,-0.42173237,1
2545,0,0.42338553,-0.42338553,1
2546,0,0.42787692,-0.42787692,1
2547,0,0.4285239,-0.4285239,1
2548,0,0.43072805,-0.43072805,1
2549,0,0.43579453,-0.43579453,1
2550,0,0.44455543,-0.44455543,1
2551,0,0.44412062,-0.44412062,1
2552,0,1,-1,1
2553,0,0.46500012,-0.46500012,1
2554,0,0.46761048,-0.46761048,1
2555,1,0.6133851,0.3866149,1
2556,1,0.60656506,0.39343494,1
2557,1,0.5885005,0.4114995,1
2558,1,0.5680055,0.4319945,1
2559,1,0.5264303,0.4735697,1
2560,1,0.52562886,0.47437114,1
2561,1,0.5223681,0.4776319,1
2562,1,0.5275212,0.4724788,1
2563,1,0.51504177,0.48495823,1
2564,1,0.5120612,0.4879388,1
2565,1,0.50387967,0.49612033,1
2566,1,0.49698156,0.50301844,0
2567,1,0.50121796,0.49878204,1
2568,1,0.49104947,0.50895053,0
2569,1,0.4916282,0.5083718,0
2570,1,0.49263126,0.50736874,0
2571,1,0.48851937,0.51148063,0
2572,1,0.48388156,0.51611844,0
2573,1,0.48668852,0.51331148,0
2574,1,0.47153005,0.52846995,0
2575,1,0.4792375,0.5207625,0
2576,0,0.42095318,-0.42095318,1
2577,0,0.42623684,-0.42623684,1
2578,0,0.42905498,-0.42905498,1
2579,0,0.42269805,-0.42269805,1
2580,0,0.42687103,-0.42687103,1
2581,0,0.43182963,-0.43182963,1
2582,0,0.4271911,-0.4271911,1
2583,0,0.4290446,-0.4290446,1
2584,0,0.4233594,-0.4233594,1
2585,0,0.42380968,-0.42380968,1
2586,0,0.43106923,-0.43106923,1
2587,0,0.43468198,-0.43468198,1
2588,0,0.4364506,-0.4364506,1
2589,0,0.44007075,-0.44007075,1
2590,0,0.43933302,-0.43933302,1
2591,0,0.44607764,-0.44607764,1
2592,0,0.45078975,-0.45078975,1
2593,0,0.46655148,-0.46655148,1
2594,1,0.63481015,0.36518985,1
2595,1,0.6085834,0.3914166,1
2596,1,0.59208643,0.40791357,1
2597,1,0.5782255,0.4217745,1
2598,1,0.5769866,0.4230134,1
2599,1,0.56904745,0.43095255,1
2600,1,0.55311644,0.44688356,1
2601,1,0.5466887,0.4533113,1
2602,1,0.5452356,0.4547644,1
2603,1,0.52194935,0.47805065,1
2604,1,0.5167695,0.4832305,1
2605,1,0.5114123,0.4885877,1
2606,1,0.5078083,0.4921917,1
2607,1,0.5113083,0.4886917,1
2608,1,0.5066916,0.4933084,1
2609,1,0.49709362,0.50290638,0
2610,1,0.49206242,0.50793758,0
2611,1,0.4927414,0.5072586,0
2612,1,0.48406798,0.51593202,0
2613,1,0.48947626,0.51052374,0
2614,1,0.47941306,0.52058694,0
2615,1,0.48016155,0.51983845,0
2616,0,0.42805728,-0.42805728,1
2617,0,0.43070573,-0.43070573,1
2618,0,0.42375624,-0.42375624,1
2619,0,0.4245657,-0.4245657,1
2620,0,0.42283714,-0.42283714,1
2621,0,0.4210673,-0.4210673,1
2622,0,0.4227925,-0.4227925,1
2623,0,0.42662555,-0.42662555,1
2624,0,0.42879272,-0.42879272,1
2625,0,1,-1,1
2626,0,0.4339723,-0.4339723,1
2627,0,0.43845874,-0.43845874,1
2628,0,0.44203106,-0.44203106,1
2629,0,0.45605198,-0.45605198,1
2630,0,0.4650935,-0.4650935,1
2631,0,0.47516853,-0.47516853,1
2632,1,0.62921286,0.37078714,1
2633,1,0.60188615,0.39811385,1
2634,1,0.57578456,0.42421544,1
2635,1,0.5765735,0.4234265,1
2636,1,0.5531102,0.4468898,1
2637,1,0.55220604,0.44779396,1
2638,1,0.5402273,0.4597727,1
2639,1,0.5389008,0.4610992,1
2640,1,0.5176855,0.4823145,1
2641,1,0.5127787,0.4872213,1
2642,1,0.51150745,0.48849255,1
2643,1,0.50231487,0.49768513,1
2644,1,0.48934698,0.51065302,0
2645,1,0.4896536,0.5103464,0
2646,1,0.49423456,0.50576544,0
2647,1,0.49117947,0.50882053,0
2648,1,0.4906148,0.5093852,0
2649,1,0.48715445,0.51284555,0
2650,1,0.4885126,0.5114874,0
2651,1,0.4854703,0.5145297,0
2652,1,0.48704535,0.51295465,0
2653,1,0.48324195,0.51675805,0
2654,1,0.47807777,0.52192223,0
2655,0,0.421285,-0.421285,1
2656,0,0.4257985,-0.4257985,1
2657,0,0.42850503,-0.42850503,1
2658,0,0.41612607,-0.41612607,1
2659,0,0.4311992,-0.4311992,1
2660,0,0.43330944,-0.43330944,1
2661,0,0.42099118,-0.42099118,1
2662,0,0.4244257,-0.4244257,1
2663,0,0.41966784,-0.41966784,1
2664,0,0.42208034,-0.42208034,1
2665,0,0.42662725,-0.42662725,1
2666,0,0.4317518,-0.4317518,1
2667,0,0.4338804,-0.4338804,1
2668,0,0.4444184,-0.4444184,1
2669,0,0.44873118,-0.44873118,1
2670,0,0.45160308,-0.45160308,1
2671,0,0.4593976,-0.4593976,1
2672,1,0.6883962,0.3116038,1
2673,1,0.67998254,0.32001746,1
2674,1,0.66783553,0.33216447,1
2675,1,0.6456524,0.3543476,1
2676,1,0.59080946,0.40919054,1
2677,1,0.5819645,0.4180355,1
2678,1,0.5588606,0.4411394,1
2679,1,0.5448046,0.4551954,1
2680,1,0.5390047,0.4609953,1
2681,1,0.5313162,0.4686838,1
2682,1,0.5086192,0.4913808,1
2683,1,0.5095709,0.4904291,1
2684,1,0.5004954,0.4995046,1
2685,1,0.5035395,0.4964605,1
2686,1,0.48323828,0.51676172,0
2687,0,1,-1,1
2688,0,0.41950315,-0.41950315,1
2689,0,0.42540273,-0.42540273,1
2690,0,0.42365968,-0.42365968,1
2691,0,0.4300699,-0.4300699,1
2692,0,0.4314463,-0.4314463,1
2693,0,0.4327607,-0.4327607,1
2694,0,0.43693462,-0.43693462,1
2695,0,0.4373762,-0.4373762,1
2696,0,1,-1,1
2697,0,0.46206698,-0.46206698,1
2698,1,0.7030227,0.2969773,1
2699,1,0.67830837,0.32169163,1
2700,1,0.62253964,0.37746036,1
2701,1,0.61050326,0.38949674,1
2702,1,0.5832446,0.4167554,1
2703,1,0.5771754,0.4228246,1
2704,1,0.57013,0.42987,1
2705,1,0.5515436,0.4484564,1
2706,1,0.55024487,0.44975513,1
2707,1,0.5355558,0.4644442,1
2708,1,0.5130297,0.4869703,1
2709,1,0.5023535,0.4976465,1
2710,1,0.50330484,0.49669516,1
2711,1,0.49394298,0.50605702,0
2712,1,0.48750368,0.51249632,0
2713,1,0.48482555,0.51517445,0
2714,1,0.48134783,0.51865217,0
2715,0,1,-1,1
2716,0,0.42817536,-0.42817536,1
2717,0,0.42240778,-0.42240778,1
2718,0,0.42706224,-0.42706224,1
2719,0,0.42740768,-0.42740768,1
2720,0,0.42812872,-0.42812872,1
2721,0,0.42710477,-0.42710477,1
2722,0,0.42975456,-0.42975456,1
2723,0,0.437233,-0.437233,1
2724,0,1,-1,1
2725,0,0.44629878,-0.44629878,1
2726,0,0.45009947,-0.45009947,1
2727,0,0.46079093,-0.46079093,1
2728,0,0.46112984,-0.46112984,1
2729,0,1,-1,1
2730,0,1,-1,1
2731,1,0.8050406,0.1949594,1
2732,1,0.6996604,0.3003396,1
2733,1,0.65151584,0.34848416,1
2734,1,0.58862644,0.41137356,1
2735,1,0.5805201,0.4194799,1
2736,1,0.5680163,0.4319837,1
2737,1,0.5365246,0.4634754,1
2738,1,0.539142,0.460858,1
2739,1,0.5257381,0.4742619,1
2740,1,0.5212497,0.4787503,1
2741,1,0.50621784,0.49378216,1
2742,1,0.5075088,0.4924912,1
2743,1,0.5021728,0.4978272,1
2744,1,0.49360266,0.50639734,0
2745,1,0.48349476,0.51650524,0
2746,1,0.48406422,0.51593578,0
2747,1,0.48388374,0.51611626,0
2748,1,0.4744736,0.5255264,0
2749,0,0.4313874,-0.4313874,1
2750,0,0.42828947,-0.42828947,1
2751,0,0.42866683,-0.42866683,1
2752,0,0.4205461,-0.4205461,1
2753,0,0.42853495,-0.42853495,1
2754,0,0.4289802,-0.4289802,1
2755,0,0.42169318,-0.42169318,1
2756,0,0.42906937,-0.42906937,1
2757,0,0.43166095,-0.43166095,1
2758,0,0.44093677,-0.44093677,1
2759,0,0.44267136,-0.44267136,1
2760,0,0.44952416,-0.44952416,1
2761,1,0.73383933,0.26616067,1
2762,1,0.61255443,0.38744557,1
2763,1,0.59974277,0.40025723,1
2764,1,0.582255,0.417745,1
2765,1,0.5766794,0.4233206,1
2766,1,0.565069,0.434931,1
2767,1,0.56430376,0.43569624,1
2768,1,0.5495877,0.4504123,1
2769,1,0.5388971,0.4611029,1
2770,1,0.5467448,0.4532552,1
2771,1,0.51196265,0.48803735,1
2772,1,0.49758065,0.50241935,0
2773,1,0.49702573,0.50297427,0
2774,1,0.48520526,0.51479474,0
2775,1,0.49149385,0.50850615,0
2776,1,0.47804505,0.52195495,0
2777,0,0.42433912,-0.42433912,1
2778,0,0.42189652,-0.42189652,1
2779,0,0.4288092,-0.4288092,1
2780,0,0.42736366,-0.42736366,1
2781,0,0.43030208,-0.43030208,1
2782,0,0.429155,-0.429155,1
2783,0,0.4488826,-0.4488826,1
2784,0,0.45360512,-0.45360512,1
2785,0,0.45492473,-0.45492473,1
2786,0,0.46481985,-0.46481985,1
2787,1,0.6483033,0.3516967,1
2788,1,0.6450644,0.3549356,1
2789,1,0.6165399,0.3834601,1
2790,1,0.59941506,0.40058494,1
2791,1,0.59337944,0.40662056,1
2792,1,0.5592493,0.4407507,1
2793,1,0.5469793,0.4530207,1
2794,1,0.5407914,0.4592086,1
2795,1,0.5402876,0.4597124,1
2796,1,0.51043093,0.48956907,1
2797,1,0.50506675,0.49493325,1
2798,1,0.5049996,0.4950004,1
2799,1,0.5056694,0.4943306,1
2800,1,0.50442123,0.49557877,1
2801,1,0.49677655,0.50322345,0
2802,1,0.48887306,0.51112694,0
2803,1,0.478028,0.521972,0
2804,1,0.47645506,0.52354494,0
2805,1,0.4806617,0.5193383,0
2806,0,0.4236612,-0.4236612,1
2807,0,0.42689207,-0.42689207,1
2808,0,0.42979643,-0.42979643,1
2809,0,0.430754,-0.430754,1
2810,0,0.42416167,-0.42416167,1
2811,0,0.4266329,-0.4266329,1
2812,0,0.42563593,-0.42563593,1
2813,0,0.4252948,-0.4252948,1
2814,0,1,-1,1
2815,0,0.42805806,-0.42805806,1
2816,0,0.4359043,-0.4359043,1
2817,0,0.44063517,-0.44063517,1
2818,0,0.44160607,-0.44160607,1
2819,0,0.44533685,-0.44533685,1
2820,0,0.45487294,-0.45487294,1
2821,1,0.6795153,0.3204847,1
2822,1,0.6089772,0.3910228,1
2823,1,0.60439706,0.39560294,1
2824,1,0.6025027,0.3974973,1
2825,1,0.5764527,0.4235473,1
2826,1,0.5674504,0.4325496,1
2827,1,0.5509559,0.4490441,1
2828,1,0.5444124,0.4555876,1
2829,1,0.5422985,0.4577015,1
2830,1,0.54071665,0.45928335,1
2831,1,0.53359383,0.46640617,1
2832,1,0.5271473,0.4728527,1
2833,1,0.5080474,0.4919526,1
2834,1,0.508779,0.491221,1
2835,1,0.51048905,0.48951095,1
2836,1,0.49477386,0.50522614,0
2837,1,0.5000563,0.4999437,1
2838,1,0.49442074,0.50557926,0
2839,1,0.49594152,0.50405848,0
2840,1,0.4847324,0.5152676,0
2841,1,0.49265,0.50735,0
2842,1,0.48486748,0.51513252,0
2843,1,0.48027372,0.51972628,0
2844,1,0.48712465,0.51287535,0
2845,1,0.47868013,0.52131987,0
2846,0,0.43016684,-0.43016684,1
2847,0,0.42886475,-0.42886475,1
2848,0,0.42148352,-0.42148352,1
2849,0,0.4301715,-0.4301715,1
2850,0,0.41997817,-0.41997817,1
2851,0,0.42198575,-0.42198575,1
2852,0,0.4264269,-0.4264269,1
2853,0,0.42439926,-0.42439926,1
2854,0,0.4318721,-0.4318721,1
2855,0,0.42911893,-0.42911893,1
2856,0,0.42455742,-0.42455742,1
2857,0,0.42381883,-0.42381883,1
2858,0,0.4416678,-0.4416678,1
2859,0,0.44530368,-0.44530368,1
2860,1,0.59860873,0.40139127,1
2861,1,0.53720224,0.46279776,1
2862,1,0.5348103,0.4651897,1
2863,1,0.52292275,0.47707725,1
2864,1,0.507267,0.492733,1
2865,1,0.5114908,0.4885092,1
2866,1,0.5085403,0.4914597,1
2867,1,0.4975946,0.5024054,0
2868,1,0.49471804,0.50528196,0
2869,1,0.4912147,0.5087853,0
2870,1,0.48439062,0.51560938,0
2871,1,0.48892164,0.51107836,0
2872,1,0.48743933,0.51256067,0
2873,1,0.48569202,0.51430798,0
2874,1,0.4843006,0.5156994,0
2875,0,0.42400986,-0.42400986,1
2876,0,0.43092087,-0.43092087,1
2877,0,0.42705008,-0.42705008,1
2878,0,0.42765775,-0.42765775,1
2879,0,0.4305859,-0.4305859,1
2880,0,0.4324343,-0.4324343,1
2881,0,0.43775654,-0.43775654,1
2882,0,0.44239813,-0.44239813,1
2883,0,0.4483033,-0.4483033,1
2884,0,0.44948375,-0.44948375,1
2885,0,0.4619273,-0.4619273,1
2886,1,0.68026716,0.31973284,1
2887,1,0.5883425,0.4116575,1
2888,1,0.5390884,0.4609116,1
2889,1,0.53681,0.46319,1
2890,1,0.5252483,0.4747517,1
2891,1,0.52644086,0.47355914,1
2892,1,0.5238207,0.4761793,1
2893,1,0.52526003,0.47473997,1
2894,1,0.5160426,0.4839574,1
2895,1,0.4934939,0.5065061,0
2896,1,0.49268866,0.50731134,0
2897,1,0.48963478,0.51036522,0
2898,1,0.48748803,0.51251197,0
2899,1,0.4932649,0.5067351,0
2900,1,0.4903925,0.5096075,0
2901,1,0.48767895,0.51232105,0
2902,1,0.48275867,0.51724133,0
2903,1,0.47201097,0.52798903,0
2904,0,0.42919368,-0.42919368,1
2905,0,0.42744893,-0.42744893,1
2906,0,0.41868845,-0.41868845,1
2907,0,0.42450362,-0.42450362,1
2908,0,0.4310611,-0.4310611,1
2909,0,1,-1,1
2910,0,0.43031004,-0.43031004,1
2911,0,0.43152606,-0.43152606,1
2912,0,0.43175343,-0.43175343,1
2913,0,0.43760052,-0.43760052,1
2914,0,0.44337183,-0.44337183,1
2915,0,0.4440684,-0.4440684,1
2916,0,1,-1,1
2917,0,0.45826387,-0.45826387,1
2918,0,0.46443045,-0.46443045,1
2919,1,0.6843633,0.3156367,1
2920,1,0.6373827,0.3626173,1
2921,1,0.6301359,0.3698641,1
2922,1,0.56041795,0.43958205,1
2923,1,0.5252464,0.4747536,1
2924,1,0.5258609,0.4741391,1
2925,1,0.5269905,0.4730095,1
2926,1,0.51526654,0.48473346,1
2927,1,0.5179234,0.4820766,1
2928,1,0.50687593,0.49312407,1
2929,1,0.5069573,0.4930427,1
2930,1,0.5063513,0.4936487,1
2931,1,0.50418854,0.49581146,1
2932,1,0.5034149,0.4965851,1
2933,1,0.49642706,0.50357294,0
2934,1,0.48445463,0.51554537,0
2935,0,0.42397434,-0.42397434,1
2936,0,0.42505485,-0.42505485,1
2937,0,0.42950433,-0.42950433,1
2938,0,0.43150482,-0.43150482,1
2939,0,0.43349418,-0.43349418,1
2940,0,0.4276657,-0.4276657,1
2941,0,0.4310502,-0.4310502,1
2942,0,0.43890598,-0.43890598,1
2943,0,0.44670007,-0.44670007,1
2944,0,0.47031978,-0.47031978,1
2945,1,0.7869938,0.2130062,1
2946,1,0.7709455,0.2290545,1
2947,1,0.64670974,0.35329026,1
2948,1,0.5971838,0.4028162,1
2949,1,0.5461728,0.4538272,1
2950,1,0.5256966,0.4743034,1
2951,1,0.51572543,0.48427457,1
2952,1,0.4968575,0.5031425,0
2953,1,0.502753,0.497247,1
2954,1,0.48639318,0.51360682,0
2955,1,0.48265767,0.51734233,0
2956,1,0.4839375,0.5160625,0
2957,0,0.42358074,-0.42358074,1
2958,0,0.4214486,-0.4214486,1
2959,0,0.43097606,-0.43097606,1
2960,0,0.4302377,-0.4302377,1
2961,0,0.4320613,-0.4320613,1
2962,0,0.43274936,-0.43274936,1
